1.36209e-006,-0.004
1.36259e-006,-0.003
1.36309e-006,0.003
1.36359e-006,0
1.36409e-006,-0.002
1.36459e-006,-0.005
1.36509e-006,0.002
1.36559e-006,-0.002
1.36609e-006,-0.004
1.36659e-006,0
1.36709e-006,0.003
1.36759e-006,-0.003
1.36809e-006,-0.002
1.36859e-006,-0.004
1.36909e-006,-0.001
1.36959e-006,-0.003
1.37009e-006,0.001
1.37059e-006,0.001
1.37109e-006,0.002
1.37159e-006,0
1.37209e-006,-0.002
1.37259e-006,-0.002
1.37309e-006,0
1.37359e-006,0.005
1.37409e-006,-0.001
1.37459e-006,0.004
1.37509e-006,0.009
1.37559e-006,0.005
1.37609e-006,0.002
1.37659e-006,0.003
1.37709e-006,0.003
1.37759e-006,0
1.37809e-006,0.007
1.37859e-006,0.006
1.37909e-006,0.007
1.37959e-006,0.003
1.38009e-006,0.002
1.38059e-006,0.004
1.38109e-006,0.008
1.38159e-006,0.001
1.38209e-006,0
1.38259e-006,0.003
1.38309e-006,0
1.38359e-006,-0.003
1.38409e-006,-0.001
1.38459e-006,0.005
1.38509e-006,0.007
1.38559e-006,-0.001
1.38609e-006,0
1.38659e-006,0.001
1.38709e-006,-0.004
1.38759e-006,-0.001
1.38809e-006,-0.002
1.38859e-006,0.002
1.38909e-006,0.002
1.38959e-006,0.002
1.39009e-006,0.007
1.39059e-006,0.002
1.39109e-006,0.002
1.39159e-006,-0.004
1.39209e-006,-0.001
1.39259e-006,0.001
1.39309e-006,-0.001
1.39359e-006,-0.003
1.39409e-006,-0.002
1.39459e-006,0.001
1.39509e-006,0
1.39559e-006,0.001
1.39609e-006,-0.002
1.39659e-006,0.001
1.39709e-006,0.003
1.39759e-006,-0.003
1.39809e-006,0
1.39859e-006,0.002
1.39909e-006,-0.003
1.39959e-006,-0.004
1.40009e-006,0.001
1.40059e-006,-0.001
1.40109e-006,0
1.40159e-006,-0.002
1.40209e-006,-0.001
1.40259e-006,-0.001
1.40309e-006,0
1.40359e-006,0
1.40409e-006,0.004
1.40459e-006,0.005
1.40509e-006,0.002
1.40559e-006,0.001
1.40609e-006,0.002
1.40659e-006,-0.001
1.40709e-006,0.001
1.40759e-006,0.005
1.40809e-006,0.002
1.40859e-006,0.001
1.40909e-006,0
1.40959e-006,-0.003
1.41009e-006,0.002
1.41059e-006,0.004
1.41109e-006,0.002
1.41159e-006,-0.004
1.41209e-006,-0.002
1.41259e-006,-0.001
1.41309e-006,0.002
1.41359e-006,-0.001
1.41409e-006,-0.002
1.41459e-006,0
1.41509e-006,0.002
1.41559e-006,0.001
1.41609e-006,-0.003
1.41659e-006,0
1.41709e-006,0.005
1.41759e-006,0.002
1.41809e-006,0.004
1.41859e-006,-0.002
1.41909e-006,0.002
1.41959e-006,0.003
1.42009e-006,0.005
1.42059e-006,0.003
1.42109e-006,0.008
1.42159e-006,0.004
1.42209e-006,0.006
1.42259e-006,0.006
1.42309e-006,0.007
1.42359e-006,0.003
1.42409e-006,0.007
1.42459e-006,0.005
1.42509e-006,0.006
1.42559e-006,0.006
1.42609e-006,0.008
1.42659e-006,0.01
1.42709e-006,0.011
1.42759e-006,0.008
1.42809e-006,0.009
1.42859e-006,0.017
1.42909e-006,0.013
1.42959e-006,0.005
1.43009e-006,0.013
1.43059e-006,0.013
1.43109e-006,0.013
1.43159e-006,0.01
1.43209e-006,0.01
1.43259e-006,0.008
1.43309e-006,0.01
1.43359e-006,0.009
1.43409e-006,0.015
1.43459e-006,0.012
1.43509e-006,0.01
1.43559e-006,0.011
1.43609e-006,0.017
1.43659e-006,0.015
1.43709e-006,0.012
1.43759e-006,0.017
1.43809e-006,0.019
1.43859e-006,0.012
1.43909e-006,0.015
1.43959e-006,0.013
1.44009e-006,0.012
1.44059e-006,0.02
1.44109e-006,0.016
1.44159e-006,0.017
1.44209e-006,0.023
1.44259e-006,0.016
1.44309e-006,0.017
1.44359e-006,0.022
1.44409e-006,0.022
1.44459e-006,0.02
1.44509e-006,0.02
1.44559e-006,0.018
1.44609e-006,0.015
1.44659e-006,0.022
1.44709e-006,0.02
1.44759e-006,0.014
1.44809e-006,0.02
1.44859e-006,0.022
1.44909e-006,0.021
1.44959e-006,0.02
1.45009e-006,0.02
1.45059e-006,0.019
1.45109e-006,0.015
1.45159e-006,0.015
1.45209e-006,0.02
1.45259e-006,0.016
1.45309e-006,0.018
1.45359e-006,0.015
1.45409e-006,0.014
1.45459e-006,0.014
1.45509e-006,0.011
1.45559e-006,0.005
1.45609e-006,0.012
1.45659e-006,0.02
1.45709e-006,0.014
1.45759e-006,0.008
1.45809e-006,0.009
1.45859e-006,0.011
1.45909e-006,0.009
1.45959e-006,0.006
1.46009e-006,0.008
1.46059e-006,0.005
1.46109e-006,0.009
1.46159e-006,0.013
1.46209e-006,0.01
1.46259e-006,0.005
1.46309e-006,0.01
1.46359e-006,0.008
1.46409e-006,0.013
1.46459e-006,0.012
1.46509e-006,0.01
1.46559e-006,0.013
1.46609e-006,0.014
1.46659e-006,0.01
1.46709e-006,0.006
1.46759e-006,0.003
1.46809e-006,0.007
1.46859e-006,0.007
1.46909e-006,0.01
1.46959e-006,0.008
1.47009e-006,0.013
1.47059e-006,0.012
1.47109e-006,0.011
1.47159e-006,0.009
1.47209e-006,0.013
1.47259e-006,0.014
1.47309e-006,0.009
1.47359e-006,0.009
1.47409e-006,0.011
1.47459e-006,0.009
1.47509e-006,0.011
1.47559e-006,0.012
1.47609e-006,0.013
1.47659e-006,0.007
1.47709e-006,0.009
1.47759e-006,0.008
1.47809e-006,0.007
1.47859e-006,0.01
1.47909e-006,0.009
1.47959e-006,0.008
1.48009e-006,0.007
1.48059e-006,0.01
1.48109e-006,0.009
1.48159e-006,0.008
1.48209e-006,0.016
1.48259e-006,0.013
1.48309e-006,0.013
1.48359e-006,0.012
1.48409e-006,0.011
1.48459e-006,0.01
1.48509e-006,0.015
1.48559e-006,0.014
1.48609e-006,0.015
1.48659e-006,0.017
1.48709e-006,0.017
1.48759e-006,0.017
1.48809e-006,0.022
1.48859e-006,0.018
1.48909e-006,0.016
1.48959e-006,0.02
1.49009e-006,0.022
1.49059e-006,0.023
1.49109e-006,0.025
1.49159e-006,0.024
1.49209e-006,0.027
1.49259e-006,0.03
1.49309e-006,0.031
1.49359e-006,0.031
1.49409e-006,0.029
1.49459e-006,0.035
1.49509e-006,0.029
1.49559e-006,0.03
1.49609e-006,0.039
1.49659e-006,0.04
1.49709e-006,0.034
1.49759e-006,0.035
1.49809e-006,0.036
1.49859e-006,0.04
1.49909e-006,0.039
1.49959e-006,0.039
1.50009e-006,0.038
1.50059e-006,0.041
1.50109e-006,0.034
1.50159e-006,0.035
1.50209e-006,0.04
1.50259e-006,0.035
1.50309e-006,0.039
1.50359e-006,0.038
1.50409e-006,0.036
1.50459e-006,0.039
1.50509e-006,0.046
1.50559e-006,0.04
1.50609e-006,0.046
1.50659e-006,0.047
1.50709e-006,0.043
1.50759e-006,0.039
1.50809e-006,0.046
1.50859e-006,0.046
1.50909e-006,0.048
1.50959e-006,0.048
1.51009e-006,0.049
1.51059e-006,0.05
1.51109e-006,0.054
1.51159e-006,0.058
1.51209e-006,0.058
1.51259e-006,0.064
1.51309e-006,0.065
1.51359e-006,0.061
1.51409e-006,0.068
1.51459e-006,0.07
1.51509e-006,0.071
1.51559e-006,0.071
1.51609e-006,0.078
1.51659e-006,0.084
1.51709e-006,0.088
1.51759e-006,0.091
1.51809e-006,0.092
1.51859e-006,0.099
1.51909e-006,0.102
1.51959e-006,0.101
1.52009e-006,0.103
1.52059e-006,0.113
1.52109e-006,0.118
1.52159e-006,0.125
1.52209e-006,0.129
1.52259e-006,0.137
1.52309e-006,0.142
1.52359e-006,0.14
1.52409e-006,0.152
1.52459e-006,0.161
1.52509e-006,0.165
1.52559e-006,0.165
1.52609e-006,0.173
1.52659e-006,0.18
1.52709e-006,0.183
1.52759e-006,0.189
1.52809e-006,0.197
1.52859e-006,0.199
1.52909e-006,0.207
1.52959e-006,0.214
1.53009e-006,0.222
1.53059e-006,0.228
1.53109e-006,0.236
1.53159e-006,0.238
1.53209e-006,0.245
1.53259e-006,0.259
1.53309e-006,0.266
1.53359e-006,0.273
1.53409e-006,0.28
1.53459e-006,0.291
1.53509e-006,0.302
1.53559e-006,0.309
1.53609e-006,0.315
1.53659e-006,0.323
1.53709e-006,0.332
1.53759e-006,0.34
1.53809e-006,0.353
1.53859e-006,0.361
1.53909e-006,0.367
1.53959e-006,0.372
1.54009e-006,0.385
1.54059e-006,0.397
1.54109e-006,0.404
1.54159e-006,0.411
1.54209e-006,0.415
1.54259e-006,0.428
1.54309e-006,0.435
1.54359e-006,0.449
1.54409e-006,0.456
1.54459e-006,0.468
1.54509e-006,0.469
1.54559e-006,0.474
1.54609e-006,0.48
1.54659e-006,0.492
1.54709e-006,0.499
1.54759e-006,0.509
1.54809e-006,0.515
1.54859e-006,0.523
1.54909e-006,0.529
1.54959e-006,0.533
1.55009e-006,0.537
1.55059e-006,0.547
1.55109e-006,0.552
1.55159e-006,0.555
1.55209e-006,0.563
1.55259e-006,0.567
1.55309e-006,0.569
1.55359e-006,0.574
1.55409e-006,0.579
1.55459e-006,0.587
1.55509e-006,0.589
1.55559e-006,0.594
1.55609e-006,0.6
1.55659e-006,0.609
1.55709e-006,0.611
1.55759e-006,0.611
1.55809e-006,0.618
1.55859e-006,0.623
1.55909e-006,0.631
1.55959e-006,0.629
1.56009e-006,0.63
1.56059e-006,0.637
1.56109e-006,0.641
1.56159e-006,0.645
1.56209e-006,0.654
1.56259e-006,0.656
1.56309e-006,0.66
1.56359e-006,0.663
1.56409e-006,0.667
1.56459e-006,0.673
1.56509e-006,0.671
1.56559e-006,0.675
1.56609e-006,0.674
1.56659e-006,0.679
1.56709e-006,0.68
1.56759e-006,0.68
1.56809e-006,0.687
1.56859e-006,0.69
1.56909e-006,0.691
1.56959e-006,0.696
1.57009e-006,0.698
1.57059e-006,0.701
1.57109e-006,0.708
1.57159e-006,0.707
1.57209e-006,0.709
1.57259e-006,0.716
1.57309e-006,0.723
1.57359e-006,0.722
1.57409e-006,0.724
1.57459e-006,0.728
1.57509e-006,0.732
1.57559e-006,0.737
1.57609e-006,0.732
1.57659e-006,0.74
1.57709e-006,0.745
1.57759e-006,0.746
1.57809e-006,0.753
1.57859e-006,0.752
1.57909e-006,0.753
1.57959e-006,0.758
1.58009e-006,0.763
1.58059e-006,0.77
1.58109e-006,0.774
1.58159e-006,0.781
1.58209e-006,0.777
1.58259e-006,0.79
1.58309e-006,0.792
1.58359e-006,0.789
1.58409e-006,0.792
1.58459e-006,0.807
1.58509e-006,0.808
1.58559e-006,0.81
1.58609e-006,0.813
1.58659e-006,0.821
1.58709e-006,0.829
1.58759e-006,0.833
1.58809e-006,0.835
1.58859e-006,0.842
1.58909e-006,0.847
1.58959e-006,0.855
1.59009e-006,0.862
1.59059e-006,0.866
1.59109e-006,0.873
1.59159e-006,0.881
1.59209e-006,0.885
1.59259e-006,0.89
1.59309e-006,0.898
1.59359e-006,0.904
1.59409e-006,0.908
1.59459e-006,0.917
1.59509e-006,0.924
1.59559e-006,0.931
1.59609e-006,0.935
1.59659e-006,0.943
1.59709e-006,0.948
1.59759e-006,0.957
1.59809e-006,0.964
1.59859e-006,0.976
1.59909e-006,0.985
1.59959e-006,0.991
1.60009e-006,0.993
1.60059e-006,1.003
1.60109e-006,1.015
1.60159e-006,1.025
1.60209e-006,1.038
1.60259e-006,1.039
1.60309e-006,1.048
1.60359e-006,1.054
1.60409e-006,1.064
1.60459e-006,1.071
1.60509e-006,1.08
1.60559e-006,1.092
1.60609e-006,1.095
1.60659e-006,1.106
1.60709e-006,1.116
1.60759e-006,1.118
1.60809e-006,1.132
1.60859e-006,1.145
1.60909e-006,1.151
1.60959e-006,1.154
1.61009e-006,1.162
1.61059e-006,1.17
1.61109e-006,1.18
1.61159e-006,1.19
1.61209e-006,1.194
1.61259e-006,1.2
1.61309e-006,1.207
1.61359e-006,1.216
1.61409e-006,1.223
1.61459e-006,1.234
1.61509e-006,1.241
1.61559e-006,1.248
1.61609e-006,1.255
1.61659e-006,1.26
1.61709e-006,1.265
1.61759e-006,1.276
1.61809e-006,1.283
1.61859e-006,1.288
1.61909e-006,1.293
1.61959e-006,1.302
1.62009e-006,1.307
1.62059e-006,1.315
1.62109e-006,1.321
1.62159e-006,1.328
1.62209e-006,1.336
1.62259e-006,1.338
1.62309e-006,1.347
1.62359e-006,1.353
1.62409e-006,1.355
1.62459e-006,1.362
1.62509e-006,1.371
1.62559e-006,1.373
1.62609e-006,1.38
1.62659e-006,1.385
1.62709e-006,1.392
1.62759e-006,1.396
1.62809e-006,1.4
1.62859e-006,1.402
1.62909e-006,1.409
1.62959e-006,1.42
1.63009e-006,1.424
1.63059e-006,1.432
1.63109e-006,1.439
1.63159e-006,1.446
1.63209e-006,1.441
1.63259e-006,1.447
1.63309e-006,1.456
1.63359e-006,1.46
1.63409e-006,1.463
1.63459e-006,1.469
1.63509e-006,1.476
1.63559e-006,1.476
1.63609e-006,1.482
1.63659e-006,1.489
1.63709e-006,1.495
1.63759e-006,1.501
1.63809e-006,1.505
1.63859e-006,1.506
1.63909e-006,1.513
1.63959e-006,1.513
1.64009e-006,1.519
1.64059e-006,1.525
1.64109e-006,1.534
1.64159e-006,1.535
1.64209e-006,1.536
1.64259e-006,1.54
1.64309e-006,1.544
1.64359e-006,1.554
1.64409e-006,1.559
1.64459e-006,1.558
1.64509e-006,1.563
1.64559e-006,1.572
1.64609e-006,1.575
1.64659e-006,1.579
1.64709e-006,1.585
1.64759e-006,1.587
1.64809e-006,1.588
1.64859e-006,1.595
1.64909e-006,1.598
1.64959e-006,1.603
1.65009e-006,1.603
1.65059e-006,1.611
1.65109e-006,1.616
1.65159e-006,1.622
1.65209e-006,1.621
1.65259e-006,1.624
1.65309e-006,1.624
1.65359e-006,1.629
1.65409e-006,1.635
1.65459e-006,1.638
1.65509e-006,1.635
1.65559e-006,1.642
1.65609e-006,1.647
1.65659e-006,1.655
1.65709e-006,1.656
1.65759e-006,1.656
1.65809e-006,1.657
1.65859e-006,1.663
1.65909e-006,1.667
1.65959e-006,1.669
1.66009e-006,1.669
1.66059e-006,1.672
1.66109e-006,1.679
1.66159e-006,1.677
1.66209e-006,1.676
1.66259e-006,1.684
1.66309e-006,1.687
1.66359e-006,1.692
1.66409e-006,1.69
1.66459e-006,1.696
1.66509e-006,1.696
1.66559e-006,1.706
1.66609e-006,1.707
1.66659e-006,1.709
1.66709e-006,1.707
1.66759e-006,1.712
1.66809e-006,1.71
1.66859e-006,1.717
1.66909e-006,1.722
1.66959e-006,1.722
1.67009e-006,1.72
1.67059e-006,1.728
1.67109e-006,1.728
1.67159e-006,1.73
1.67209e-006,1.733
1.67259e-006,1.735
1.67309e-006,1.74
1.67359e-006,1.741
1.67409e-006,1.742
1.67459e-006,1.744
1.67509e-006,1.751
1.67559e-006,1.75
1.67609e-006,1.747
1.67659e-006,1.755
1.67709e-006,1.754
1.67759e-006,1.758
1.67809e-006,1.758
1.67859e-006,1.761
1.67909e-006,1.765
1.67959e-006,1.767
1.68009e-006,1.768
1.68059e-006,1.768
1.68109e-006,1.772
1.68159e-006,1.777
1.68209e-006,1.777
1.68259e-006,1.782
1.68309e-006,1.78
1.68359e-006,1.78
1.68409e-006,1.783
1.68459e-006,1.788
1.68509e-006,1.788
1.68559e-006,1.792
1.68609e-006,1.791
1.68659e-006,1.791
1.68709e-006,1.795
1.68759e-006,1.797
1.68809e-006,1.799
1.68859e-006,1.802
1.68909e-006,1.801
1.68959e-006,1.807
1.69009e-006,1.806
1.69059e-006,1.808
1.69109e-006,1.811
1.69159e-006,1.815
1.69209e-006,1.812
1.69259e-006,1.817
1.69309e-006,1.814
1.69359e-006,1.815
1.69409e-006,1.815
1.69459e-006,1.826
1.69509e-006,1.82
1.69559e-006,1.824
1.69609e-006,1.825
1.69659e-006,1.831
1.69709e-006,1.83
1.69759e-006,1.835
1.69809e-006,1.834
1.69859e-006,1.834
1.69909e-006,1.831
1.69959e-006,1.835
1.70009e-006,1.837
1.70059e-006,1.84
1.70109e-006,1.839
1.70159e-006,1.844
1.70209e-006,1.845
1.70259e-006,1.845
1.70309e-006,1.847
1.70359e-006,1.848
1.70409e-006,1.845
1.70459e-006,1.847
1.70509e-006,1.854
1.70559e-006,1.86
1.70609e-006,1.861
1.70659e-006,1.859
1.70709e-006,1.856
1.70759e-006,1.862
1.70809e-006,1.858
1.70859e-006,1.863
1.70909e-006,1.865
1.70959e-006,1.865
1.71009e-006,1.862
1.71059e-006,1.869
1.71109e-006,1.866
1.71159e-006,1.869
1.71209e-006,1.872
1.71259e-006,1.871
1.71309e-006,1.874
1.71359e-006,1.874
1.71409e-006,1.871
1.71459e-006,1.878
1.71509e-006,1.878
1.71559e-006,1.881
1.71609e-006,1.876
1.71659e-006,1.88
1.71709e-006,1.882
1.71759e-006,1.88
1.71809e-006,1.885
1.71859e-006,1.891
1.71909e-006,1.886
1.71959e-006,1.889
1.72009e-006,1.888
1.72059e-006,1.892
1.72109e-006,1.891
1.72159e-006,1.892
1.72209e-006,1.892
1.72259e-006,1.892
1.72309e-006,1.89
1.72359e-006,1.897
1.72409e-006,1.895
1.72459e-006,1.901
1.72509e-006,1.901
1.72559e-006,1.902
1.72609e-006,1.899
1.72659e-006,1.901
1.72709e-006,1.902
1.72759e-006,1.905
1.72809e-006,1.899
1.72859e-006,1.904
1.72909e-006,1.905
1.72959e-006,1.912
1.73009e-006,1.907
1.73059e-006,1.91
1.73109e-006,1.911
1.73159e-006,1.917
1.73209e-006,1.91
1.73259e-006,1.911
1.73309e-006,1.912
1.73359e-006,1.915
1.73409e-006,1.915
1.73459e-006,1.919
1.73509e-006,1.917
1.73559e-006,1.917
1.73609e-006,1.915
1.73659e-006,1.92
1.73709e-006,1.922
1.73759e-006,1.923
1.73809e-006,1.921
1.73859e-006,1.924
1.73909e-006,1.923
1.73959e-006,1.925
1.74009e-006,1.924
1.74059e-006,1.925
1.74109e-006,1.929
1.74159e-006,1.931
1.74209e-006,1.926
1.74259e-006,1.93
1.74309e-006,1.934
1.74359e-006,1.936
1.74409e-006,1.933
1.74459e-006,1.936
1.74509e-006,1.93
1.74559e-006,1.929
1.74609e-006,1.932
1.74659e-006,1.94
1.74709e-006,1.938
1.74759e-006,1.938
1.74809e-006,1.942
1.74859e-006,1.939
1.74909e-006,1.937
1.74959e-006,1.944
1.75009e-006,1.942
1.75059e-006,1.945
1.75109e-006,1.943
1.75159e-006,1.947
1.75209e-006,1.944
1.75259e-006,1.944
1.75309e-006,1.948
1.75359e-006,1.953
1.75409e-006,1.945
1.75459e-006,1.953
1.75509e-006,1.953
1.75559e-006,1.953
1.75609e-006,1.951
1.75659e-006,1.952
1.75709e-006,1.953
1.75759e-006,1.961
1.75809e-006,1.955
1.75859e-006,1.957
1.75909e-006,1.956
1.75959e-006,1.958
1.76009e-006,1.957
1.76059e-006,1.96
1.76109e-006,1.962
1.76159e-006,1.965
1.76209e-006,1.958
1.76259e-006,1.958
1.76309e-006,1.963
1.76359e-006,1.965
1.76409e-006,1.969
1.76459e-006,1.967
1.76509e-006,1.968
1.76559e-006,1.967
1.76609e-006,1.965
1.76659e-006,1.971
1.76709e-006,1.974
1.76759e-006,1.969
1.76809e-006,1.97
1.76859e-006,1.972
1.76909e-006,1.974
1.76959e-006,1.976
1.77009e-006,1.972
1.77059e-006,1.975
1.77109e-006,1.975
1.77159e-006,1.977
1.77209e-006,1.977
1.77259e-006,1.977
